Probe_Id,chr,bp_start
ILMN_1683460,8,144912740
ILMN_1888590,,
ILMN_1850491,,
ILMN_1804445,16,10484683
ILMN_1695353,11,8915953
ILMN_1859957,,
ILMN_1912834,,
ILMN_1681737,X,101655524
ILMN_1659610,19,3701633
ILMN_1874216,,
ILMN_1838843,,
ILMN_1758743,,
ILMN_1711120,8,143689630
ILMN_1687387,12,16397618
ILMN_1694849,12,16408108
ILMN_1797379,2,144002871
ILMN_1715760,17,22183373
ILMN_1887214,,
ILMN_1808322,6,149742864
ILMN_1723702,14,34504499
ILMN_1651606,X,51949433
ILMN_1856095,,
ILMN_1778319,19,32493909
ILMN_1909086,,
ILMN_1665333,5,173921803
ILMN_1890902,,
ILMN_1914919,,
ILMN_1851166,,
ILMN_1884879,,
ILMN_1699321,20,61836356
ILMN_1690241,11,64512250
ILMN_1833744,,
ILMN_1834716,,
ILMN_1711278,16,273569
ILMN_1909172,,
ILMN_1738418,20,3706255
ILMN_1903950,,
ILMN_1780268,1,122400731
ILMN_1748899,16,55255151
ILMN_1849745,,
ILMN_1913952,,
ILMN_1749405,5,175705967
ILMN_1908595,,
ILMN_1690112,7,72976857
ILMN_1690066,4,85786476
ILMN_1890069,,
ILMN_1709032,3,45934659
ILMN_1710495,14,72810822
ILMN_1666648,2,145459002
ILMN_1659854,2,145419472
ILMN_1714316,2,127903191
ILMN_1746839,,
ILMN_1855546,,
ILMN_1668366,9,68950327
ILMN_1750308,9,68941934
ILMN_1863216,,
ILMN_1860889,,
ILMN_1697236,8,88464071
ILMN_1899310,,
ILMN_1702830,12,11012853
ILMN_1664948,,
ILMN_1824490,,
ILMN_1751489,1,159426259
ILMN_1871031,,
ILMN_1678618,19,11423372
ILMN_1823682,,
ILMN_1759521,17,3193278
ILMN_1723900,1,5668799
ILMN_1799387,15,18120021
ILMN_1678362,15,18119846
ILMN_1808487,10,74364997
ILMN_1718063,10,90963676
ILMN_1733669,5,19509200
ILMN_1747725,22,33396183
ILMN_1751471,22,33396445
ILMN_1690589,22,33421997
ILMN_1850531,,
ILMN_1663593,6,155620644
ILMN_1849693,,
ILMN_1655413,,
ILMN_1747078,11,125275300
ILMN_1879106,,
ILMN_1725193,2,217237127
ILMN_1836277,,
ILMN_1658632,19,60141356
ILMN_1811955,14,3506928
ILMN_1853122,,
ILMN_1795411,5,179595906
ILMN_1742441,,
ILMN_1784202,9,68497129
ILMN_1890053,,
ILMN_1777683,1,121910743
ILMN_1896073,,
ILMN_1788718,,
ILMN_1823333,,
ILMN_1901601,,
ILMN_1830912,,
ILMN_1895164,,
ILMN_1706301,10,40148131
ILMN_1666314,10,40150706
ILMN_1819233,,
ILMN_1731599,2,27738254
ILMN_1902988,,
ILMN_1878539,,
ILMN_1879978,,
ILMN_1756599,15,40115655
ILMN_1867818,,
ILMN_1693738,1,177259097
ILMN_1799887,1,177262316
ILMN_1657983,16,74248483
ILMN_1760285,19,58122940
ILMN_1848722,,
ILMN_1680248,,
ILMN_1746194,X,42425493
ILMN_1774272,11,63840438
ILMN_1915553,,
ILMN_1833640,,
ILMN_1669358,,
ILMN_1915625,,
ILMN_1711349,10,43165764
ILMN_1900803,,
ILMN_1767800,19,53577841
ILMN_1699027,,
ILMN_1888241,,
ILMN_1896447,,
ILMN_1864900,22,10020092
ILMN_1787954,11,67312494
ILMN_1832600,,
ILMN_1819679,,
ILMN_1668510,11,54825975
ILMN_1757477,11,54825675
ILMN_1852279,,
ILMN_1719661,16,1912942
ILMN_1866952,,
ILMN_1707710,12,183240
ILMN_1821009,,
ILMN_1892119,,
ILMN_1843347,,
ILMN_1738174,,
ILMN_1704176,8,82270787
ILMN_1676718,19,14368960
ILMN_1673363,19,14380253
ILMN_1683300,19,54156259
ILMN_1664771,11,52032250
ILMN_1692439,11,51908265
ILMN_1652569,16,70321010
ILMN_1868150,,
ILMN_1843103,,
ILMN_1821994,,
ILMN_1776195,Y,10463400
ILMN_1841190,,
ILMN_1728369,X,10163332
ILMN_1885808,,
ILMN_1753685,7,5158968
ILMN_1717572,11,60775326
ILMN_1673085,11,40062019
ILMN_1784428,17,41070908
ILMN_1662351,15,40146959
ILMN_1911497,,
ILMN_1845548,,
ILMN_1875761,,
ILMN_1751544,3,148586571
ILMN_1825867,,
ILMN_1830599,,
ILMN_1751346,12,54783183
ILMN_1665964,11,74224030
ILMN_1791143,11,74289295
ILMN_1800426,,
ILMN_1706865,,
ILMN_1876189,,
ILMN_1869830,,
ILMN_1888820,,
ILMN_1669498,1,168605841
ILMN_1691251,7,74705563
ILMN_1782798,6,41729622
ILMN_1895932,,
ILMN_1706546,14,64613825
ILMN_1769226,19,52979420
ILMN_1841129,,
ILMN_1766723,12,50672078
ILMN_1731020,,
ILMN_1764364,1,113071278
ILMN_1884606,,
ILMN_1676797,8,91466266
ILMN_1678140,1,54980394
ILMN_1705141,1,146195038
ILMN_1688500,4,134303637
ILMN_1838949,,
ILMN_1660973,2,171407416
ILMN_1812859,2,171395897
ILMN_1694077,6,132933681
ILMN_1651850,19,44615731
ILMN_1827584,,
ILMN_1708906,2,95650876
ILMN_1915241,,
ILMN_1697665,,
ILMN_1870075,,
ILMN_1859465,,
ILMN_1761502,1,221785257
ILMN_1761781,10,54036208
ILMN_1866788,,
ILMN_1759332,,
ILMN_1699182,11,22836143
ILMN_1704396,12,97512592
ILMN_1701512,14,15857451
ILMN_1770042,2,130938069
ILMN_1721115,8,7668621
ILMN_1701213,17,32720214
ILMN_1741017,17,32730205
ILMN_1689601,,
ILMN_1779412,11,71097523
ILMN_1708056,5,74477929
ILMN_1808114,11,10536730
ILMN_1762071,17,68755096
ILMN_1890912,,
ILMN_1864266,,
ILMN_1817601,,
ILMN_1811098,X,22202201
ILMN_1896835,,
ILMN_1718941,20,39477071
ILMN_1861143,,
ILMN_1724873,1,129726399
ILMN_1678553,12,52848388
ILMN_1700604,11,66151277
ILMN_1730879,22,22035765
ILMN_1799699,,
ILMN_1734486,1,155278790
ILMN_1687359,17,53272158
ILMN_1767343,19,53856617
ILMN_1898222,,
ILMN_1835467,,
ILMN_1726967,18,9390340
ILMN_1903345,,
ILMN_1723420,17,25920567
ILMN_1798809,,
ILMN_1687533,9,61824033
ILMN_1678102,,
ILMN_1712112,21,21377937
ILMN_1741143,4,47389049
ILMN_1852696,,
ILMN_1896648,,
ILMN_1693951,14,104126932
ILMN_1870629,,
ILMN_1655645,1,31590342
ILMN_1849368,,
ILMN_1658677,12,56289549
ILMN_1673357,20,31977186
ILMN_1902555,,
ILMN_1818479,,
ILMN_1887420,,
ILMN_1898865,,
ILMN_1783089,,
ILMN_1887319,,
ILMN_1678422,17,37507122
ILMN_1842768,,
ILMN_1898482,,
ILMN_1854436,,
ILMN_1807147,1,172172917
ILMN_1661440,,
ILMN_1720637,18,5382410
ILMN_1889000,,
ILMN_1756862,22,19504801
ILMN_1706410,6,601237
ILMN_1851906,,
ILMN_1841016,,
ILMN_1841335,,
ILMN_1748883,19,10538349
ILMN_1882036,,
ILMN_1879800,,
ILMN_1749612,11,63156355
ILMN_1663648,8,16098781
ILMN_1668851,1,12649348
ILMN_1785286,2,46841593
ILMN_1715584,2,46780020
ILMN_1874087,,
ILMN_1694111,19,55056355
ILMN_1653189,,
ILMN_1717129,16,29786786
ILMN_1874407,,
ILMN_1900739,,
ILMN_1672554,17,7054487
ILMN_1705414,17,7054244
ILMN_1666882,13,71032055
ILMN_1885776,,
ILMN_1786343,,
ILMN_1692338,17,7035172
ILMN_1698653,9,130296782
ILMN_1892664,,
ILMN_1709768,22,45890521
ILMN_1744581,9,38614602
ILMN_1694509,1,30017490
ILMN_1742604,10,95423064
ILMN_1818518,,
ILMN_1893913,,
ILMN_1661055,12,9441748
ILMN_1903026,,
ILMN_1721204,,
ILMN_1664607,12,2792378
ILMN_1893565,,
ILMN_1659771,,
ILMN_1867360,,
ILMN_1852167,,
ILMN_1883503,,
ILMN_1718240,10,83238839
ILMN_1911806,,
ILMN_1668053,20,62427410
ILMN_1876749,,
ILMN_1903725,,
ILMN_1732468,4,128973518
ILMN_1796339,8,38950365
ILMN_1789138,8,38912676
ILMN_1715589,8,38930034
ILMN_1836697,,
ILMN_1850786,,
ILMN_1668080,,
ILMN_1834854,,
ILMN_1891084,,
ILMN_1682724,11,22600753
ILMN_1861918,,
ILMN_1848034,,
ILMN_1832342,,
ILMN_1816506,,
ILMN_1909501,,
ILMN_1665775,1,191629872
ILMN_1716109,5,135313584
ILMN_1912544,,
ILMN_1671022,17,3403582
ILMN_1912135,,
ILMN_1817518,,
ILMN_1851063,,
ILMN_1761669,19,46320646
ILMN_1886382,,
ILMN_1790351,,
ILMN_1808295,17,18109450
ILMN_1815923,17,18104606
ILMN_1904904,,
ILMN_1874890,,
ILMN_1718934,5,68986941
ILMN_1795719,17,1747447
ILMN_1664912,9,34651778
ILMN_1720024,9,34650527
ILMN_1653092,12,49007401
ILMN_1707659,12,49014149
ILMN_1858367,,
ILMN_1766637,X,100539596
ILMN_1652056,2,179337761
ILMN_1904514,,
ILMN_1732210,,
ILMN_1721592,,
ILMN_1839348,,
ILMN_1815634,20,27019908
ILMN_1909928,,
ILMN_1913214,,
ILMN_1860001,,
ILMN_1715923,7,142543160
ILMN_1862778,,
ILMN_1690621,5,90495442
ILMN_1754130,5,180616327
ILMN_1745389,18,31664019
ILMN_1658058,11,13736431
ILMN_1665442,9,33453374
ILMN_1754061,9,33451474
ILMN_1866319,,
ILMN_1739513,19,15027248
ILMN_1851453,,
ILMN_1855990,,
ILMN_1891980,,
ILMN_1673991,2,215922199
ILMN_1786564,9,89918719
ILMN_1891287,,
ILMN_1871287,,
ILMN_1681325,1,24038
ILMN_1727831,14,68033879
ILMN_1692365,18,20885166
ILMN_1874139,,
ILMN_1914637,,
ILMN_1891044,,
ILMN_1842299,,
ILMN_1904606,,
ILMN_1878792,,
ILMN_1750527,16,32855413
ILMN_1784534,15,77933720
ILMN_1894342,,
ILMN_1681415,19,56348215
ILMN_1721084,22,15167353
ILMN_1800711,22,15166737
ILMN_1905342,,
ILMN_1730611,2,55053171
ILMN_1748983,2,55090855
ILMN_1897890,,
ILMN_1769730,6,27400943
ILMN_1854945,,
ILMN_1701643,11,71443056
ILMN_1671754,1,14604150
ILMN_1888110,,
ILMN_1878029,,
ILMN_1671442,,
ILMN_1711347,10,45081960
ILMN_1702829,,
ILMN_1760265,,
ILMN_1659777,5,178969230
ILMN_1895664,,
ILMN_1718193,16,32634009
ILMN_1679086,12,
ILMN_1659782,6,32056893
ILMN_1902801,,
ILMN_1691272,3,50359998
ILMN_1690672,7,128050949
ILMN_1700387,14,31809269
ILMN_1891711,,
ILMN_1739882,12,55610347
ILMN_1771264,15,20887952
ILMN_1766103,10,118959345
ILMN_1677621,,
ILMN_1890825,,
ILMN_1680782,11,55751719
ILMN_1779875,11,115230675
ILMN_1727526,3,115166205
ILMN_1842364,,
ILMN_1805522,6,53624509
ILMN_1822117,,
ILMN_1908940,,
ILMN_1662491,9,138985798
ILMN_1912669,,
ILMN_1760503,3,168441387
ILMN_1742981,12,47865689
ILMN_1746707,21,2947061
ILMN_1690703,21,3360110
ILMN_1725105,6,8025167
ILMN_1712533,6,53240603
ILMN_1758640,2,232658482
ILMN_1731853,8,9216532
ILMN_1880371,,
ILMN_1855961,,
ILMN_1746604,5,52210622
ILMN_1797861,5,52225795
ILMN_1846166,,
ILMN_1775408,17,28348895
ILMN_1673769,20,46368831
ILMN_1670833,20,46374864
ILMN_1793671,3,143153498
ILMN_1656200,18,42780831
ILMN_1799744,14,87469377
ILMN_1820203,,
ILMN_1848539,,
ILMN_1825850,,
ILMN_1854924,,
ILMN_1901864,,
ILMN_1787594,,
ILMN_1812353,8,63599587
ILMN_1796108,6,17872192
ILMN_1882233,,
ILMN_1767129,11,17371084
ILMN_1711439,2,27051221
ILMN_1897441,,
ILMN_1899305,,
ILMN_1662437,19,49954822
ILMN_1654560,4,38505619
ILMN_1749287,4,38504923
ILMN_1847047,,
ILMN_1862336,,
ILMN_1662896,10,122658290
ILMN_1804175,,
ILMN_1719185,,
ILMN_1915359,,
ILMN_1664083,20,18216746
ILMN_1826350,2,190319546
ILMN_1838340,,
ILMN_1765849,5,169305318
ILMN_1763742,16,21171146
ILMN_1752150,,
ILMN_1914849,,
ILMN_1762861,6,29800111
ILMN_1753928,5,64921861
ILMN_1900671,,
ILMN_1776104,1,37613868
ILMN_1857444,,
ILMN_1835936,,
ILMN_1777248,15,30606083
ILMN_1799725,5,164608123
ILMN_1661261,,
ILMN_1902638,,
ILMN_1698940,,
ILMN_1716014,,
ILMN_1838281,,
ILMN_1782748,17,39085105
ILMN_1804815,11,47217568
ILMN_1672922,4,4953099
ILMN_1890241,,
ILMN_1879985,,
ILMN_1714191,,
ILMN_1669355,5,109697919
ILMN_1674580,5,109689021
ILMN_1651843,16,55027703
ILMN_1779780,16,55024751
ILMN_1684341,16,55025063
ILMN_1776601,1,59339
ILMN_1739645,7,36530763
ILMN_1849151,,
ILMN_1787379,3,109957095
ILMN_1762090,9,124552718
ILMN_1909466,11,72151683
ILMN_1761069,11,72150153
ILMN_1821872,,
ILMN_1727977,16,33274307
ILMN_1880082,,
ILMN_1893338,,
ILMN_1753342,X,23713879
ILMN_1730813,7,156027057
ILMN_1666963,,
ILMN_1673489,,
ILMN_1915309,,
ILMN_1908004,,
ILMN_1764308,2,115139065
ILMN_1787529,12,8022802
ILMN_1876203,,
ILMN_1720926,9,93196415
ILMN_1724984,2,88637864
ILMN_1698846,19,52623846
ILMN_1687974,2,173078962
ILMN_1683903,16,2606193
ILMN_1799099,17,15101034
ILMN_1653788,9,109574972
ILMN_1722483,9,109575227
ILMN_1754032,,
ILMN_1792829,12,61272757
ILMN_1781591,12,113327891
ILMN_1805526,2,210875738
ILMN_1700810,11,27868579
ILMN_1777528,9,70034860
ILMN_1888837,,
ILMN_1818363,,
ILMN_1769895,3,49041
ILMN_1858465,,
ILMN_1903218,,
ILMN_1870621,,
ILMN_1901895,,
ILMN_1910238,,
ILMN_1829234,,
ILMN_1851092,,
ILMN_1726815,6,26379155
ILMN_1663430,,
ILMN_1707799,X,47558595
ILMN_1774390,,
ILMN_1751276,11,27633301
ILMN_1761910,11,27678401
ILMN_1898965,,
ILMN_1757237,2,9462928
ILMN_1699020,,
ILMN_1665323,,
ILMN_1695687,20,47148115
ILMN_1912694,,
ILMN_1810540,7,4351186
ILMN_1692861,4,65590452
ILMN_1691539,16,28909202
ILMN_1894878,,
ILMN_1716400,12,2824714
ILMN_1808661,9,37582457
ILMN_1856155,,
ILMN_1662161,9,130612355
ILMN_1737358,17,7200468
ILMN_1851579,,
ILMN_1686477,8,15634253
ILMN_1735764,2,231681556
ILMN_1772242,X,110904494
ILMN_1740155,20,58186659
ILMN_1779228,18,
ILMN_1801045,X,57019713
ILMN_1884829,,
ILMN_1740523,14,55216146
ILMN_1782350,1,179554116
ILMN_1697925,16,28417416
ILMN_1812458,10,106204237
ILMN_1801845,22,22140305
ILMN_1894789,,
ILMN_1733598,1,214031637
ILMN_1663777,1,214096559
ILMN_1706027,10,81293883
ILMN_1867621,,
ILMN_1728603,15,28573153
ILMN_1882018,,
ILMN_1911616,,
ILMN_1729831,21,15665037
ILMN_1660824,12,31297710
ILMN_1746696,13,14162865
ILMN_1675695,13,14160791
ILMN_1816731,,
ILMN_1695491,8,119779482
ILMN_1720137,19,18404807
ILMN_1783315,22,22096952
ILMN_1696051,17,43543070
ILMN_1683950,17,43554982
ILMN_1766668,4,30069449
ILMN_1722890,4,30069819
ILMN_1701376,11,62642818
ILMN_1835749,,
ILMN_1850086,,
ILMN_1782977,19,18546768
ILMN_1703682,10,92710942
ILMN_1726624,11,53761450
ILMN_1784654,22,15713831
ILMN_1714915,17,20181844
ILMN_1655296,6,145203591
ILMN_1875223,,
ILMN_1712688,1,143072183
ILMN_1776260,1,143075446
ILMN_1744980,9,37347952
ILMN_1781126,12,120762052
ILMN_1702566,11,14949290
ILMN_1693966,11,113197182
ILMN_1881284,,
ILMN_1724931,4,99558527
ILMN_1673417,4,99558529
ILMN_1828261,,
ILMN_1856263,,
ILMN_1721659,,
ILMN_1807492,,
ILMN_1853836,,
ILMN_1805985,5,89204230
ILMN_1770823,9,68416944
ILMN_1738058,14,4662101
ILMN_1827789,,
ILMN_1823494,,
ILMN_1778957,1,22541821
ILMN_1693205,,
ILMN_1770203,22,49000576
ILMN_1710954,16,30838591
ILMN_1902728,,
ILMN_1808136,16,1967790
ILMN_1773659,2,235720553
ILMN_1700811,16,23489428
ILMN_1718830,15,37582987
ILMN_1891442,,
ILMN_1723158,12,6536355
ILMN_1666960,12,6547578
ILMN_1678435,4,52186143
ILMN_1668865,12,7780426
ILMN_1738132,7,27272587
ILMN_1699423,19,33234732
ILMN_1811103,5,135925059
ILMN_1906520,,
ILMN_1878060,,
ILMN_1680390,6,10505216
ILMN_1807970,6,10432138
ILMN_1796627,20,39955317
ILMN_1657348,,
ILMN_1695844,,
ILMN_1830756,,
ILMN_1887161,,
ILMN_1870956,,
ILMN_1853280,,
ILMN_1736954,1,153255891
ILMN_1905235,,
ILMN_1807095,5,68561660
ILMN_1753780,,
ILMN_1869312,,
ILMN_1857619,,
ILMN_1676767,12,8456926
ILMN_1884117,,
ILMN_1877022,,
ILMN_1656144,1,177604063
ILMN_1696883,X,112134245
ILMN_1873544,,
ILMN_1772651,12,69022173
ILMN_1836565,,
ILMN_1916427,,
ILMN_1713449,12,113592775
ILMN_1838940,,
ILMN_1872456,,
ILMN_1667663,,
ILMN_1864553,,
ILMN_1685403,11,98321130
ILMN_1808163,11,67785449
ILMN_1891858,,
ILMN_1845711,,
ILMN_1846306,,
ILMN_1740972,,
ILMN_1673241,6,34313531
ILMN_1716717,5,70467383
ILMN_1835352,,
ILMN_1873468,,
ILMN_1656410,11,97256587
ILMN_1733298,1,12743506
ILMN_1684385,3,140559744
ILMN_1664350,4,22165167
ILMN_1683450,11,64601683
ILMN_1729650,6,137261046
ILMN_1729142,17,16186760
ILMN_1658495,10,43485873
ILMN_1766411,X,15754397
ILMN_1664047,1,153002160
ILMN_1655404,,
ILMN_1691798,12,130368681
ILMN_1716838,21,32984021
ILMN_1834939,,
ILMN_1862232,,
ILMN_1816338,,
ILMN_1884858,,
ILMN_1710523,18,52027238
ILMN_1661013,20,1265319
ILMN_1698243,1,127623239
ILMN_1852359,,
ILMN_1819971,,
ILMN_1704916,6,4556838
ILMN_1714700,2,12800000
ILMN_1782358,X,63081301
ILMN_1850102,,
ILMN_1764851,20,42054564
ILMN_1908579,,
ILMN_1672821,11,101609063
ILMN_1801408,4,46243103
ILMN_1658483,2,105986410
ILMN_1703683,16,69072238
ILMN_1841495,3,9477165
ILMN_1726494,3,9480231
ILMN_1810855,15,66897249
ILMN_1754210,,
ILMN_1680449,10,80989537
ILMN_1728501,4,39678564
ILMN_1854514,,
ILMN_1696246,,
ILMN_1887168,,
ILMN_1730780,17,18684235
ILMN_1835084,,
ILMN_1860324,,
ILMN_1907486,,
ILMN_1712254,4,154776994
ILMN_1865256,,
ILMN_1734472,8,21321827
ILMN_1859515,,
ILMN_1773121,1,141744911
ILMN_1775851,,
ILMN_1761331,7,123904032
ILMN_1815905,7,123904031
ILMN_1744919,7,123903768
ILMN_1659395,7,123903920
ILMN_1746755,10,17276371
ILMN_1697499,6,32593374
ILMN_1911654,,
ILMN_1661107,19,54685990
ILMN_1770209,6,31756988
ILMN_1891492,,
ILMN_1704441,19,2829136
ILMN_1703197,6,29449795
ILMN_1743032,1,122081209
ILMN_1721128,20,40312633
ILMN_1907594,,
ILMN_1818125,,
ILMN_1841618,,
ILMN_1753265,12,107495657
ILMN_1905782,,
ILMN_1657665,1,91259419
ILMN_1840259,,
ILMN_1748539,8,7142192
ILMN_1907081,,
ILMN_1712481,,
ILMN_1885515,,
ILMN_1660031,11,69303899
ILMN_1693227,16,11752441
ILMN_1866572,,
ILMN_1658486,19,3716282
ILMN_1821870,,
ILMN_1863490,,
ILMN_1882965,,
ILMN_1845054,,
ILMN_1871445,,
ILMN_1899651,,
ILMN_1699208,12,74726645
ILMN_1705876,12,74728256
ILMN_1674955,1,53232031
ILMN_1717263,5,140285721
ILMN_1854199,,
ILMN_1831513,,
ILMN_1742444,4,65492298
ILMN_1847140,,
ILMN_1834426,,
ILMN_1907412,,
ILMN_1833684,,
ILMN_1735208,12,66932591
ILMN_1795407,21,33885446
ILMN_1683948,1,200225392
ILMN_1825541,,
ILMN_1861534,,
ILMN_1751424,8,141113502
ILMN_1700112,,
ILMN_1705464,9,109910782
ILMN_1911968,,
ILMN_1723768,11,114994059
ILMN_1717005,17,12790543
ILMN_1788951,,
ILMN_1873893,,
ILMN_1882776,,
ILMN_1693821,,
ILMN_1677485,20,14613508
ILMN_1687928,12,79362746
ILMN_1808548,14,72673584
ILMN_1785471,1,50957
ILMN_1670646,1,116413256
ILMN_1858368,,
ILMN_1817816,,
ILMN_1678169,20,61136155
ILMN_1797047,4,79166534
ILMN_1759622,4,72345035
ILMN_1685112,17,59039354
ILMN_1791461,17,39787095
ILMN_1886515,,
ILMN_1776137,1,770025
ILMN_1654468,11,125047570
ILMN_1802735,19,
ILMN_1862324,,
ILMN_1762330,2,68122871
ILMN_1654742,10,35937622
ILMN_1901455,,
ILMN_1745077,19,45973559
ILMN_1877535,,
ILMN_1658283,18,45271789
ILMN_1884948,,
ILMN_1692736,4,172851491
ILMN_1680375,4,172768423
ILMN_1722788,1,149719265
ILMN_1908927,,
ILMN_1916385,,
ILMN_1858852,,
ILMN_1660871,9,126154389
ILMN_1867311,,
ILMN_1905913,,
ILMN_1890887,,
ILMN_1771800,17,62237082
ILMN_1813668,7,94486994
ILMN_1908590,,
ILMN_1856240,,
ILMN_1876261,,
ILMN_1680309,2,43958756
ILMN_1843135,,
ILMN_1675453,4,145878446
ILMN_1880209,,
ILMN_1696536,11,133762876
ILMN_1675946,6,24080804
ILMN_1712066,11,104305460
ILMN_1698568,,
ILMN_1890521,,
ILMN_1839734,,
ILMN_1875969,,
ILMN_1854936,,
ILMN_1868246,,
ILMN_1700147,22,7083177
ILMN_1811472,15,46572205
ILMN_1799575,1,177714422
ILMN_1682592,1,177705952
ILMN_1864727,,
ILMN_1672660,18,71405597
ILMN_1879908,,
ILMN_1826355,,
ILMN_1656743,14,19835817
ILMN_1719203,1,202313974
ILMN_1742837,1,202343172
ILMN_1894396,,
ILMN_1696391,1,65875090
ILMN_1652998,6,27883251
ILMN_1888530,,
ILMN_1657959,5,150726299
ILMN_1731135,19,8122657
ILMN_1857615,,
ILMN_1912560,,
ILMN_1721129,3,52752443
ILMN_1830795,,
ILMN_1847415,,
ILMN_1870681,,
ILMN_1875729,,
ILMN_1736237,11,107858108
ILMN_1666935,16,88728343
ILMN_1752798,16,88727237
ILMN_1881189,,
ILMN_1755100,,
ILMN_1690031,,
ILMN_1885574,,
ILMN_1897509,,
ILMN_1801106,8,143623153
ILMN_1763869,8,143589380
ILMN_1797130,8,143622732
ILMN_1747004,,
ILMN_1688971,17,63170523
ILMN_1745239,,
ILMN_1766010,1,33013456
ILMN_1824666,,
ILMN_1848617,,
ILMN_1892079,,
ILMN_1795312,9,30065165
ILMN_1896080,,
ILMN_1853201,,
ILMN_1909627,,
ILMN_1676036,,
ILMN_1684852,8,62920260
ILMN_1907405,,
ILMN_1715185,,
ILMN_1898826,,
ILMN_1652826,7,102372456
ILMN_1674793,7,102369973
ILMN_1892391,,
ILMN_1684042,7,92952325
ILMN_1654637,,
ILMN_1848474,,
ILMN_1717695,19,51234995
ILMN_1749629,7,147835834
ILMN_1827023,,
ILMN_1816961,,
ILMN_1816669,,
ILMN_1810880,,
ILMN_1888620,,
ILMN_1692715,X,143155028
ILMN_1871296,,
ILMN_1656242,12,7133498
ILMN_1746990,1,152213551
ILMN_1882703,,
ILMN_1843970,,
ILMN_1846462,,
ILMN_1888859,,
ILMN_1740942,4,189635883
ILMN_1783008,1,144128463
ILMN_1760985,1,144126175
ILMN_1709910,8,145187836
ILMN_1742776,12,54802290
ILMN_1706225,16,34463258
ILMN_1836410,,
ILMN_1736182,1,212845686
ILMN_1869119,,
ILMN_1780659,4,124063008
ILMN_1656372,22,13934671
ILMN_1908898,,
ILMN_1865768,,
ILMN_1875776,,
ILMN_1894530,,
ILMN_1884177,,
ILMN_1782045,12,2770528
ILMN_1789048,,
ILMN_1731912,,
ILMN_1703153,16,4793582
ILMN_1861874,,
ILMN_1659024,1,176407833
ILMN_1667510,12,120703500
ILMN_1656615,,
ILMN_1838258,,
ILMN_1883627,,
ILMN_1689989,14,102468785
ILMN_1874816,,
ILMN_1740389,8,27218197
ILMN_1742034,1,142828445
ILMN_1842642,,
ILMN_1869034,,
ILMN_1909898,,
ILMN_1735765,9,93558367
ILMN_1829502,,
ILMN_1704561,7,75205800
ILMN_1821901,,
ILMN_1784046,13,49455050
ILMN_1711692,7,24377
ILMN_1852356,,
ILMN_1881057,,
ILMN_1882041,12,16302057
ILMN_1904985,,
ILMN_1740816,11,51700504
ILMN_1893668,,
ILMN_1794150,,
ILMN_1673941,6,17239171
ILMN_1672662,2,105875493
ILMN_1749804,14,104267374
ILMN_1797181,,
ILMN_1723908,11,43557400
ILMN_1840806,,
ILMN_1853132,,
ILMN_1894087,,
ILMN_1723463,11,124128535
ILMN_1659270,5,76960654
ILMN_1792172,20,74139
ILMN_1699805,,
ILMN_1880761,,
ILMN_1658619,5,162995317
ILMN_1707099,21,23920505
ILMN_1668179,10,40407764
ILMN_1680225,1,218585831
ILMN_1762858,,
ILMN_1752660,6,106167282
ILMN_1888252,,
ILMN_1793040,19,1456457
ILMN_1729076,9,43567235
ILMN_1855975,6,31108091
ILMN_1893874,,
ILMN_1865112,,
ILMN_1788462,6,111323253
ILMN_1825243,,
ILMN_1786345,8,21005145
ILMN_1686011,13,32242901
ILMN_1867130,,
ILMN_1764522,7,155705219
ILMN_1753892,,
ILMN_1796682,3,51957560
ILMN_1801118,16,25565
ILMN_1710289,11,95625977
ILMN_1915588,,
ILMN_1763352,,
ILMN_1894624,,
ILMN_1840262,,
ILMN_1728069,16,68963944
ILMN_1898486,,
ILMN_1808999,1,15042233
ILMN_1676663,8,115264297
ILMN_1810856,17,37918276
ILMN_1845314,,
ILMN_1682375,19,56293595
ILMN_1757626,9,34612056
ILMN_1697460,19,1448755
ILMN_1725896,12,45755955
ILMN_1740960,11,63523070
ILMN_1821128,,
ILMN_1651943,10,55816807
ILMN_1657016,10,55775704
ILMN_1801236,13,17687711
ILMN_1803312,5,61720154
ILMN_1863439,,
ILMN_1809448,1,175167947
ILMN_1856991,,
ILMN_1744048,,
ILMN_1828647,,
ILMN_1887839,,
ILMN_1844547,,
ILMN_1818925,,
ILMN_1778160,17,8069211
ILMN_1863738,,
ILMN_1848177,,
ILMN_1760705,X,84419207
ILMN_1651495,7,43597082
ILMN_1896506,,
ILMN_1833028,,
ILMN_1703697,2,211004748
ILMN_1791505,13,6183526
ILMN_1785676,13,6187840
ILMN_1689621,13,6264504
ILMN_1750539,3,130889714
ILMN_1699211,16,68655540
ILMN_1674943,8,36993990
ILMN_1690174,15,18079464
ILMN_1853116,,
ILMN_1691457,22,22353958
ILMN_1899890,,
ILMN_1810214,19,18251594
ILMN_1859369,,
ILMN_1854190,,
ILMN_1762808,,
ILMN_1771376,1,131541686
ILMN_1910822,,
ILMN_1886000,,
ILMN_1893764,,
ILMN_1809256,1,43164292
ILMN_1813781,,
ILMN_1879403,,
ILMN_1825956,,
ILMN_1669577,,
ILMN_1756734,17,18023457
ILMN_1852126,,
ILMN_1862094,,
ILMN_1758229,1,151397575
